year	event	date	sun_lon	obj_lon	sun_lon_dms	obj_lon_dms	obj_rise_set	sun_rise_set	delta_rise_set	age	mag	sun_alt	obj_lat	az_diff	lon_diff	sun_sz	obj_az
-487	morning_last_visibility	-487-04-12	15.75	352.78	15° 45'	352° 47'	5:23	6:04	-0:40h	-24d 05h	0.1	-9° 32'	-2° 42'	20° 14'	-22° 58'	257° 00'	277° 14'
-487	evening_first_visibility	-487-05-16	48.82	61.18	48° 49'	61° 11'	19:49	19:00	0:49h	10d 09h	-1	-10° 35'	1° 52'	-2° 29'	12° 21'	117° 38'	115° 09'
-487	evening_last_visibility	-487-06-26	87.90	107.18	87° 54'	107° 11'	20:18	19:21	0:56h	-12d 23h	1.5	-11° 19'	-3° 14'	-14° 37'	19° 18'	126° 07'	111° 30'
-487	morning_first_visibility	-487-07-24	114.13	96.45	114° 08'	96° 27'	4:21	5:27	-1:05h	14d 09h	0.5	-13° 01'	-1° 33'	10° 03'	-17° 41'	235° 19'	245° 22'
-487	morning_last_visibility	-487-08-08	128.70	116.77	128° 42'	116° 46'	4:50	5:37	-0:46h	-13d 13h	-1.1	-9° 59'	1° 31'	2° 50'	-11° 56'	241° 57'	244° 47'
-487	morning_first_visibility	-487-11-04	216.55	201.27	216° 33'	201° 16'	5:37	6:38	-1:00h	7d 11h	0.8	-13° 42'	2° 26'	-0° 09'	-15° 17'	278° 18'	278° 09'
-487	morning_last_visibility	-487-12-10	253.32	240.78	253° 19'	240° 47'	6:25	7:10	-0:45h	-20d 20h	-0.4	-9° 48'	-0° 36'	5° 05'	-12° 32'	290° 38'	295° 44'
-486	evening_first_visibility	-486-01-17	292.42	306.37	292° 25'	306° 22'	18:38	17:47	0:51h	17d 17h	-1	-11° 16'	-0° 49'	-5° 10'	13° 58'	71° 08'	65° 58'
-486	evening_last_visibility	-486-02-04	310.48	323.52	310° 29'	323° 31'	18:53	18:01	0:52h	-8d 01h	1.2	-11° 41'	3° 15'	0° 29'	13° 02'	76° 00'	76° 29'
-486	morning_first_visibility	-486-02-26	331.77	310.30	331° 46'	310° 18'	6:02	7:00	-0:58h	13d 10h	1.3	-13° 20'	1° 06'	15° 28'	-21° 28'	275° 08'	290° 36'
-486	morning_last_visibility	-486-03-28	1.05	338.63	1° 03'	338° 38'	5:44	6:24	-0:39h	-23d 16h	0	-9° 31'	-2° 33'	19° 36'	-22° 25'	263° 57'	283° 33'
-486	evening_first_visibility	-486-05-01	34.28	47.25	34° 17'	47° 15'	19:43	18:51	0:51h	10d 22h	-1	-11° 20'	1° 47'	-1° 34'	12° 58'	112° 31'	110° 57'
-486	evening_last_visibility	-486-06-09	71.45	88.15	71° 27'	88° 09'	20:09	19:14	0:55h	-11d 12h	1.8	-11° 14'	-2° 38'	-10° 53'	16° 42'	124° 21'	113° 28'
-486	morning_first_visibility	-486-07-12	102.35	83.62	102° 21'	83° 37'	4:13	5:20	-1:06h	20d 20h	0	-13° 02'	-1° 08'	11° 45'	-18° 44'	233° 08'	244° 53'
-486	morning_last_visibility	-486-07-22	111.98	99.07	111° 59'	99° 04'	4:36	5:25	-0:49h	-13d 10h	-1.1	-10° 08'	0° 59'	5° 21'	-12° 55'	237° 14'	242° 34'
-486	morning_first_visibility	-486-10-20	201.05	185.23	201° 03'	185° 14'	5:24	6:26	-1:01h	8d 04h	0.6	-14° 10'	1° 58'	-0° 09'	-15° 49'	271° 31'	271° 22'
-486	morning_last_visibility	-486-11-20	232.63	220.73	232° 38'	220° 44'	6:08	6:52	-0:44h	-21d 12h	-0.5	-9° 56'	0° 11'	2° 35'	-11° 54'	285° 55'	288° 30'
-486	evening_first_visibility	-485-01-01	275.98	290.55	275° 59'	290° 33'	18:26	17:35	0:50h	21d 00h	-0.9	-10° 53'	-1° 18'	-7° 25'	14° 35'	68° 54'	61° 29'
-485	evening_first_visibility	-485-01-01	275.98	290.55	275° 59'	290° 33'	18:26	17:35	0:50h	21d 00h	-0.9	-10° 53'	-1° 18'	-7° 25'	14° 35'	68° 54'	61° 29'
-485	evening_last_visibility	-485-01-18	293.18	306.73	293° 11'	306° 44'	18:42	17:47	0:55h	-7d 23h	1	-11° 57'	2° 38'	-1° 37'	13° 33'	71° 39'	70° 01'
-485	morning_first_visibility	-485-02-05	310.72	292.98	310° 43'	292° 59'	6:19	7:19	-0:59h	9d 13h	1.4	-13° 11'	2° 43'	10° 07'	-17° 44'	283° 07'	293° 14'
-485	morning_last_visibility	-485-03-13	346.23	324.85	346° 14'	324° 51'	6:03	6:43	-0:40h	-23d 01h	-0.1	-9° 37'	-2° 23'	18° 22'	-21° 23'	270° 50'	289° 12'
-485	evening_first_visibility	-485-04-15	18.73	31.15	18° 44'	31° 09'	19:30	18:43	0:47h	10d 13h	-1.1	-10° 51'	1° 30'	-0° 39'	12° 26'	105° 14'	104° 34'
-485	evening_last_visibility	-485-05-21	53.13	68.63	53° 08'	68° 38'	20:01	19:03	0:57h	-11d 06h	1.9	-12° 05'	-1° 18'	-7° 12'	15° 30'	120° 16'	113° 04'
-485	morning_last_visibility	-485-07-05	95.42	81.22	95° 25'	81° 13'	4:27	5:17	-0:49h	-13d 22h	-1	-9° 56'	0° 17'	8° 13'	-14° 12'	235° 10'	243° 23'
-485	evening_first_visibility	-485-08-14	134.70	155.20	134° 42'	155° 12'	19:58	19:08	0:49h	26d 18h	-0.1	-10° 39'	-0° 16'	-16° 27'	20° 30'	116° 26'	99° 59'
-485	evening_last_visibility	-485-09-03	154.33	179.80	154° 20'	179° 48'	19:38	18:49	0:49h	-22d 09h	0.3	-11° 03'	-2° 48'	-22° 22'	25° 29'	108° 33'	86° 11'
-485	morning_first_visibility	-485-10-04	184.65	169.47	184° 39'	169° 28'	5:16	6:14	-0:58h	8d 01h	0.7	-13° 28'	1° 16'	0° 30'	-15° 10'	264° 17'	264° 47'
-485	morning_last_visibility	-485-10-31	212.00	200.53	212° 00'	200° 32'	5:52	6:34	-0:41h	-21d 03h	-0.6	-9° 44'	0° 57'	0° 42'	-11° 28'	278° 41'	279° 23'
-485	evening_first_visibility	-485-12-17	260.47	276.53	260° 28'	276° 32'	18:19	17:28	0:51h	26d 10h	-0.8	-11° 04'	-1° 37'	-9° 52'	16° 04'	69° 14'	59° 22'
-484	evening_last_visibility	-484-01-02	276.75	290.15	276° 45'	290° 09'	18:28	17:35	0:52h	-7d 09h	0.9	-11° 15'	2° 01'	-3° 48'	13° 24'	69° 08'	65° 20'
-484	morning_first_visibility	-484-01-18	292.42	276.18	292° 25'	276° 11'	6:23	7:25	-1:02h	8d 03h	1.3	-13° 25'	3° 20'	6° 56'	-16° 15'	287° 43'	294° 40'
-484	morning_last_visibility	-484-02-26	331.30	311.40	331° 18'	311° 24'	6:19	7:01	-0:41h	-22d 06h	-0.2	-9° 38'	-2° 12'	16° 34'	-19° 54'	277° 23'	293° 58'
-484	evening_first_visibility	-484-03-30	4.03	16.93	4° 02'	16° 56'	19:24	18:35	0:48h	11d 07h	-1.1	-11° 18'	1° 16'	-0° 23'	12° 54'	98° 33'	98° 11'
-484	evening_last_visibility	-484-05-01	34.78	48.63	34° 47'	48° 38'	19:45	18:52	0:53h	-10d 06h	2	-11° 47'	0° 14'	-3° 22'	13° 52'	113° 02'	109° 40'
-484	morning_last_visibility	-484-06-16	77.98	61.57	77° 59'	61° 34'	4:26	5:14	-0:48h	-15d 20h	-0.7	-9° 46'	-0° 43'	11° 50'	-16° 25'	235° 53'	247° 43'
-484	evening_first_visibility	-484-07-20	111.18	128.47	111° 11'	128° 28'	20:14	19:21	0:52h	18d 20h	-0.3	-10° 47'	1° 03'	-12° 00'	17° 17'	123° 28'	111° 28'
-484	evening_last_visibility	-484-08-20	141.30	166.80	141° 18'	166° 48'	19:53	19:03	0:50h	-19d 07h	0.5	-11° 07'	-3° 07'	-22° 23'	25° 30'	114° 11'	91° 49'
-484	morning_first_visibility	-484-09-18	169.37	153.62	169° 22'	153° 37'	5:03	6:04	-1:01h	9d 02h	0.6	-13° 58'	0° 44'	1° 42'	-15° 46'	256° 35'	258° 17'
-484	morning_last_visibility	-484-10-10	191.47	179.87	191° 28'	179° 52'	5:37	6:19	-0:41h	-20d 04h	-0.8	-9° 56'	1° 36'	-0° 19'	-11° 37'	269° 35'	269° 16'
-484	evening_first_visibility	-484-12-01	244.92	262.57	244° 55'	262° 34'	18:17	17:27	0:50h	32d 09h	-0.6	-10° 58'	-1° 54'	-12° 26'	17° 39'	71° 31'	59° 05'
-484	evening_last_visibility	-484-12-15	259.20	274.13	259° 12'	274° 08'	18:21	17:28	0:52h	-8d 05h	0.6	-11° 22'	0° 56'	-7° 12'	14° 56'	69° 31'	62° 18'
-484	morning_first_visibility	-484-12-31	274.98	259.63	274° 59'	259° 38'	6:19	7:23	-1:03h	7d 07h	1.3	-13° 27'	3° 29'	4° 23'	-15° 21'	289° 47'	294° 10'
-483	morning_last_visibility	-483-02-09	315.22	296.63	315° 13'	296° 38'	6:31	7:15	-0:44h	-22d 05h	-0.2	-10° 02'	-1° 58'	14° 38'	-18° 36'	283° 20'	297° 57'
-483	evening_first_visibility	-483-03-14	348.27	0.68	348° 16'	0° 41'	19:13	18:26	0:46h	11d 08h	-1.2	-10° 46'	0° 48'	-0° 35'	12° 25'	90° 46'	90° 11'
-483	evening_last_visibility	-483-04-11	15.38	28.88	15° 23'	28° 53'	19:33	18:41	0:52h	-10d 01h	2	-11° 58'	1° 55'	-0° 19'	13° 30'	104° 23'	104° 05'
-483	morning_last_visibility	-483-05-28	59.68	40.50	59° 41'	40° 30'	4:34	5:20	-0:45h	-19d 00h	-0.3	-9° 33'	-1° 49'	15° 42'	-19° 11'	239° 43'	255° 26'
-483	evening_first_visibility	-483-06-30	91.75	106.88	91° 45'	106° 53'	20:16	19:22	0:54h	14d 15h	-0.6	-10° 54'	1° 40'	-8° 30'	15° 07'	125° 46'	117° 16'
-483	evening_last_visibility	-483-08-05	126.43	151.47	126° 26'	151° 28'	20:09	19:14	0:54h	-17d 23h	0.7	-11° 28'	-3° 14'	-21° 37'	25° 02'	119° 56'	98° 19'
-483	morning_first_visibility	-483-09-02	153.23	137.68	153° 14'	137° 41'	4:53	5:54	-1:00h	9d 10h	0.6	-13° 27'	-0° 06'	3° 34'	-15° 34'	249° 18'	252° 53'
-483	morning_last_visibility	-483-09-22	173.13	161.85	173° 08'	161° 51'	5:26	6:07	-0:40h	-17d 13h	-0.9	-9° 39'	1° 52'	-0° 24'	-11° 17'	261° 06'	260° 43'
-483	evening_first_visibility	-483-11-16	229.35	248.60	229° 21'	248° 36'	18:20	17:32	0:47h	38d 00h	-0.4	-10° 42'	-2° 10'	-14° 54'	19° 15'	75° 32'	60° 37'
-483	evening_last_visibility	-483-11-27	240.58	258.08	240° 35'	258° 05'	18:20	17:28	0:51h	-10d 06h	0.3	-11° 26'	-0° 29'	-11° 34'	17° 30'	72° 45'	61° 11'
-483	morning_first_visibility	-483-12-15	258.43	243.02	258° 26'	243° 01'	6:08	7:14	-1:05h	7d 06h	1.1	-13° 52'	3° 22'	2° 35'	-15° 25'	289° 04'	291° 39'
-482	morning_last_visibility	-482-01-25	299.98	283.72	299° 59'	283° 43'	6:40	7:24	-0:43h	-20d 19h	-0.3	-9° 33'	-1° 46'	11° 56'	-16° 16'	288° 09'	300° 05'
-482	evening_first_visibility	-482-02-27	333.32	346.35	333° 19'	346° 21'	19:07	18:17	0:49h	12d 18h	-1.1	-11° 18'	0° 27'	-1° 12'	13° 02'	84° 24'	83° 12'
-482	evening_last_visibility	-482-03-23	356.78	9.62	356° 47'	9° 37'	19:20	18:31	0:49h	-9d 04h	1.8	-11° 24'	3° 00'	1° 31'	12° 49'	95° 09'	96° 40'
-482	morning_last_visibility	-482-05-08	40.42	18.32	40° 25'	18° 19'	4:52	5:35	-0:43h	-23d 09h	0.1	-9° 36'	-2° 41'	19° 15'	-22° 06'	246° 13'	265° 27'
-482	evening_first_visibility	-482-06-12	74.33	88.02	74° 20'	88° 01'	20:09	19:15	0:53h	12d 06h	-0.8	-10° 52'	1° 54'	-5° 41'	13° 41'	124° 32'	118° 51'
-482	evening_last_visibility	-482-07-22	112.65	135.40	112° 39'	135° 24'	20:15	19:21	0:53h	-15d 04h	1.1	-11° 01'	-3° 30'	-19° 14'	22° 45'	123° 21'	104° 07'
-482	morning_first_visibility	-482-08-18	138.25	121.80	138° 15'	121° 48'	4:38	5:43	-1:04h	11d 04h	0.5	-13° 43'	-0° 37'	5° 50'	-16° 26'	242° 37'	248° 28'
-482	morning_last_visibility	-482-09-04	154.98	143.32	154° 59'	143° 19'	5:11	5:55	-0:44h	-15d 21h	-1	-10° 04'	1° 54'	0° 25'	-11° 41'	252° 24'	252° 49'
-482	evening_first_visibility	-482-11-02	214.83	235.77	214° 50'	235° 46'	18:28	17:42	0:45h	43d 16h	-0.3	-10° 35'	-2° 22'	-17° 08'	20° 56'	80° 39'	63° 31'
-482	evening_last_visibility	-482-11-06	218.90	239.63	218° 54'	239° 38'	18:27	17:39	0:48h	-15d 11h	-0.1	-11° 01'	-2° 04'	-16° 32'	20° 44'	79° 20'	62° 47'
-482	morning_first_visibility	-482-11-29	241.85	226.80	241° 51'	226° 48'	5:57	7:00	-1:02h	7d 00h	1	-13° 35'	3° 05'	1° 01'	-15° 02'	286° 24'	287° 25'
-481	morning_last_visibility	-481-01-08	282.60	267.83	282° 36'	267° 50'	6:39	7:25	-0:45h	-20d 19h	-0.3	-9° 50'	-1° 24'	9° 22'	-14° 46'	291° 08'	300° 31'
-481	evening_first_visibility	-481-02-11	317.25	330.15	317° 15'	330° 09'	18:55	18:06	0:48h	13d 17h	-1.1	-10° 58'	-0° 07'	-2° 25'	12° 54'	77° 53'	75° 28'
-481	evening_last_visibility	-481-03-04	338.00	351.23	338° 00'	351° 14'	19:12	18:20	0:51h	-9d 01h	1.5	-11° 51'	3° 30'	1° 55'	13° 14'	86° 44'	88° 40'
-481	morning_last_visibility	-481-04-21	23.93	0.73	23° 56'	0° 44'	5:12	5:54	-0:42h	-24d 20h	0.1	-9° 40'	-2° 47'	20° 28'	-23° 13'	253° 09'	273° 37'
-481	evening_first_visibility	-481-05-26	57.92	70.55	57° 55'	70° 33'	19:57	19:06	0:50h	10d 19h	-0.9	-10° 38'	1° 55'	-3° 26'	12° 38'	120° 37'	117° 11'
-481	evening_last_visibility	-481-07-06	97.03	117.83	97° 02'	117° 50'	20:20	19:23	0:56h	-13d 21h	1.3	-11° 19'	-3° 23'	-16° 36'	20° 48'	125° 54'	109° 18'
-481	morning_first_visibility	-481-08-02	122.42	105.53	122° 25'	105° 32'	4:28	5:32	-1:04h	12d 11h	0.6	-13° 01'	-1° 24'	8° 31'	-16° 53'	237° 34'	246° 04'
-481	morning_last_visibility	-481-08-18	138.02	126.07	138° 01'	126° 04'	4:56	5:43	-0:46h	-14d 10h	-1.1	-10° 12'	1° 41'	1° 53'	-11° 57'	245° 10'	247° 03'
-481	morning_first_visibility	-481-11-14	226.27	210.42	226° 16'	210° 25'	5:42	6:46	-1:04h	7d 17h	0.8	-14° 19'	2° 44'	0° 11'	-15° 52'	281° 31'	281° 42'
-481	morning_last_visibility	-481-12-21	264.07	250.63	264° 04'	250° 38'	6:31	7:17	-0:46h	-21d 02h	-0.4	-10° 03'	-0° 54'	6° 38'	-13° 26'	291° 34'	298° 12'
-480	evening_first_visibility	-480-01-26	301.00	314.07	301° 00'	314° 04'	18:42	17:53	0:48h	15d 10h	-1.1	-10° 41'	-0° 40'	-4° 05'	13° 04'	72° 44'	68° 39'
-480	evening_last_visibility	-480-02-15	320.97	333.38	320° 58'	333° 23'	18:58	18:09	0:48h	-7d 20h	1.5	-11° 05'	3° 30'	1° 25'	12° 25'	79° 19'	80° 45'
-480	morning_first_visibility	-480-03-12	346.02	321.80	346° 01'	321° 48'	5:47	6:43	-0:56h	17d 15h	1.1	-13° 02'	-0° 27'	19° 21'	-24° 14'	268° 57'	288° 18'
-480	morning_last_visibility	-480-04-05	9.30	346.33	9° 18'	346° 20'	5:32	6:13	-0:40h	-24d 07h	0.1	-9° 37'	-2° 39'	20° 12'	-22° 58'	259° 59'	280° 10'
-480	evening_first_visibility	-480-05-09	42.45	54.75	42° 27'	54° 45'	19:45	18:56	0:48h	10d 07h	-1	-10° 37'	1° 48'	-1° 58'	12° 18'	115° 19'	113° 21'
-480	evening_last_visibility	-480-06-18	80.55	99.37	80° 33'	99° 22'	20:18	19:18	0:59h	-12d 22h	1.6	-11° 51'	-2° 54'	-13° 22'	18° 48'	126° 09'	112° 47'
-480	morning_first_visibility	-480-07-18	108.65	90.33	108° 39'	90° 20'	4:17	5:23	-1:06h	16d 10h	0.4	-13° 04'	-1° 31'	11° 03'	-18° 19'	234° 06'	245° 09'
-480	morning_last_visibility	-480-08-01	122.20	110.37	122° 12'	110° 22'	4:46	5:32	-0:46h	-12d 21h	-1.2	-9° 42'	1° 22'	3° 29'	-11° 50'	240° 08'	243° 37'
-480	morning_first_visibility	-480-10-28	209.72	194.60	209° 43'	194° 36'	5:33	6:32	-0:59h	7d 10h	0.8	-13° 30'	2° 12'	-0° 14'	-15° 07'	275° 39'	275° 26'
-480	morning_last_visibility	-480-12-01	244.42	232.07	244° 25'	232° 04'	6:17	7:02	-0:45h	-21d 11h	-0.4	-10° 02'	-0° 15'	3° 58'	-12° 22'	288° 54'	292° 52'
-479	evening_first_visibility	-479-01-10	285.63	299.90	285° 38'	299° 54'	18:33	17:41	0:51h	19d 02h	-1	-11° 12'	-1° 01'	-6° 04'	14° 16'	69° 59'	63° 55'
-479	evening_last_visibility	-479-01-28	303.77	316.23	303° 46'	316° 14'	18:46	17:56	0:50h	-7d 09h	1.3	-11° 07'	3° 09'	-0° 01'	12° 29'	73° 42'	73° 41'
-479	morning_first_visibility	-479-02-16	322.18	302.90	322° 11'	302° 54'	6:11	7:10	-0:58h	11d 02h	1.4	-13° 07'	2° 01'	12° 37'	-19° 17'	279° 07'	291° 44'
-479	morning_last_visibility	-479-03-21	354.55	332.33	354° 33'	332° 20'	5:52	6:32	-0:40h	-23d 18h	0	-9° 40'	-2° 29'	19° 18'	-22° 14'	266° 56'	286° 13'
-479	evening_first_visibility	-479-04-24	27.88	40.73	27° 53'	40° 44'	19:38	18:48	0:50h	10d 20h	-1.1	-11° 16'	1° 41'	-1° 08'	12° 52'	109° 41'	108° 33'
-479	evening_last_visibility	-479-06-01	64.12	79.97	64° 07'	79° 58'	20:05	19:10	0:55h	-11d 03h	1.9	-11° 19'	-2° 12'	-9° 17'	15° 51'	122° 51'	113° 33'
-479	morning_last_visibility	-479-07-15	105.53	92.58	105° 32'	92° 35'	4:33	5:21	-0:48h	-13d 01h	-1.1	-9° 47'	0° 47'	6° 07'	-12° 57'	236° 21'	242° 27'
-479	evening_first_visibility	-479-08-30	150.92	173.38	150° 55'	173° 23'	19:40	18:53	0:46h	33d 14h	0	-10° 31'	-1° 21'	-19° 02'	22° 29'	109° 42'	90° 40'
-479	morning_first_visibility	-479-10-13	194.27	178.62	194° 16'	178° 37'	5:20	6:21	-1:00h	8d 05h	0.6	-13° 59'	1° 43'	0° 02'	-15° 39'	268° 32'	268° 34'
-479	morning_last_visibility	-479-11-11	223.75	211.98	223° 45'	211° 59'	6:00	6:44	-0:43h	-21d 15h	-0.5	-9° 56'	0° 33'	1° 41'	-11° 46'	283° 02'	284° 42'
-479	evening_first_visibility	-479-12-25	269.17	284.17	269° 10'	284° 10'	18:21	17:31	0:50h	22d 21h	-0.9	-10° 47'	-1° 28'	-8° 25'	15° 01'	68° 41'	60° 16'
-478	evening_last_visibility	-478-01-11	286.42	299.70	286° 25'	299° 42'	18:35	17:42	0:53h	-7d 13h	1	-11° 32'	2° 26'	-2° 25'	13° 17'	70° 16'	67° 52'
-478	morning_first_visibility	-478-01-28	303.00	285.83	303° 00'	285° 50'	6:21	7:23	-1:01h	8d 23h	1.4	-13° 25'	3° 01'	8° 49'	-17° 11'	285° 16'	294° 05'
-478	morning_last_visibility	-478-03-06	339.68	318.68	339° 41'	318° 41'	6:10	6:51	-0:41h	-23d 01h	-0.1	-9° 47'	-2° 18'	17° 48'	-21° 00'	273° 41'	291° 29'
-478	evening_first_visibility	-478-04-08	12.28	24.58	12° 17'	24° 35'	19:26	18:39	0:46h	10d 12h	-1.2	-10° 43'	1° 22'	-0° 28'	12° 19'	102° 07'	101° 39'
-478	evening_last_visibility	-478-05-13	45.80	60.18	45° 48'	60° 11'	19:53	18:58	0:54h	-10d 12h	2	-11° 39'	-0° 46'	-5° 29'	14° 24'	117° 21'	111° 52'
-478	morning_last_visibility	-478-06-28	89.00	74.70	89° 00'	74° 42'	4:28	5:15	-0:47h	-13d 17h	-0.9	-9° 30'	0° 03'	8° 58'	-14° 19'	235° 23'	244° 21'
-478	evening_first_visibility	-478-08-02	123.30	141.83	123° 18'	141° 50'	20:06	19:16	0:49h	21d 22h	-0.2	-10° 32'	0° 30'	-13° 58'	18° 32'	120° 11'	106° 13'
-478	evening_last_visibility	-478-08-28	148.70	174.40	148° 42'	174° 24'	19:45	18:55	0:50h	-21d 06h	0.4	-11° 11'	-2° 54'	-22° 34'	25° 42'	111° 07'	88° 34'
-478	morning_first_visibility	-478-09-27	177.92	162.83	177° 55'	162° 50'	5:12	6:10	-0:57h	8d 03h	0.7	-13° 20'	0° 58'	0° 58'	-15° 05'	261° 07'	262° 05'
-478	morning_last_visibility	-478-10-22	203.15	191.60	203° 09'	191° 36'	5:45	6:27	-0:41h	-20d 22h	-0.7	-9° 50'	1° 16'	0° 09'	-11° 32'	274° 54'	275° 03'
-478	evening_first_visibility	-478-12-10	253.62	270.20	253° 37'	270° 12'	18:17	17:27	0:50h	28d 14h	-0.7	-10° 53'	-1° 46'	-10° 56'	16° 35'	69° 55'	58° 59'
-478	evening_last_visibility	-478-12-25	268.92	283.52	268° 55'	283° 31'	18:26	17:31	0:55h	-8d 04h	0.7	-11° 48'	1° 26'	-5° 35'	14° 36'	69° 15'	63° 39'
-477	morning_first_visibility	-477-01-11	285.65	268.87	285° 39'	268° 52'	6:18	7:25	-1:07h	8d 08h	1.2	-14° 13'	3° 21'	6° 23'	-16° 47'	288° 24'	294° 48'
-477	morning_last_visibility	-477-02-19	324.68	305.37	324° 41'	305° 22'	6:25	7:07	-0:42h	-22d 04h	-0.2	-9° 45'	-2° 06'	15° 47'	-19° 19'	280° 00'	295° 47'
-477	evening_first_visibility	-477-03-24	357.53	10.33	357° 32'	10° 20'	19:20	18:31	0:48h	11d 09h	-1.1	-11° 11'	1° 06'	-0° 23'	12° 48'	95° 23'	95° 00'
-477	evening_last_visibility	-477-04-23	26.45	40.30	26° 27'	40° 18'	19:41	18:47	0:54h	-10d 08h	2	-12° 05'	1° 02'	-1° 58'	13° 51'	109° 36'	107° 39'
-477	morning_last_visibility	-477-06-09	70.65	53.30	70° 39'	53° 18'	4:28	5:15	-0:46h	-16d 19h	-0.5	-9° 36'	-1° 08'	13° 17'	-17° 21'	237° 08'	250° 25'
-477	evening_first_visibility	-477-07-11	101.85	117.45	101° 51'	117° 27'	20:15	19:23	0:51h	15d 21h	-0.5	-10° 30'	1° 26'	-9° 48'	15° 36'	124° 45'	114° 57'
-477	evening_last_visibility	-477-08-15	135.72	160.82	135° 43'	160° 49'	19:58	19:08	0:50h	-18d 02h	0.6	-11° 00'	-3° 15'	-21° 58'	25° 05'	116° 18'	94° 19'
-477	morning_first_visibility	-477-09-12	162.70	146.95	162° 42'	146° 57'	4:58	6:00	-1:01h	9d 07h	0.6	-13° 51'	0° 25'	2° 25'	-15° 44'	253° 27'	255° 52'
-477	morning_last_visibility	-477-10-03	183.70	172.28	183° 42'	172° 17'	5:32	6:14	-0:41h	-19d 00h	-0.8	-9° 45'	1° 44'	-0° 27'	-11° 25'	266° 04'	265° 37'
-477	evening_first_visibility	-477-11-25	238.07	256.28	238° 04'	256° 17'	18:17	17:28	0:48h	34d 13h	-0.6	-10° 45'	-2° 02'	-13° 28'	18° 13'	73° 01'	59° 32'
-477	evening_last_visibility	-477-12-08	251.33	267.47	251° 20'	267° 28'	18:20	17:27	0:53h	-9d 02h	0.4	-11° 34'	0° 18'	-9° 07'	16° 07'	70° 38'	61° 30'
-477	morning_first_visibility	-477-12-25	268.15	252.53	268° 09'	252° 32'	6:14	7:20	-1:05h	7d 10h	1.2	-13° 53'	3° 27'	3° 43'	-15° 37'	289° 39'	293° 21'
-476	morning_last_visibility	-476-02-03	308.53	290.70	308° 32'	290° 42'	6:35	7:20	-0:45h	-21d 23h	-0.2	-10° 04'	-1° 51'	13° 37'	-17° 50'	285° 29'	299° 06'
-476	evening_first_visibility	-476-03-07	341.70	354.07	341° 42'	354° 04'	19:09	18:23	0:45h	11d 13h	-1.2	-10° 41'	0° 36'	-0° 49'	12° 22'	87° 43'	86° 54'
-476	evening_last_visibility	-476-04-03	7.95	20.60	7° 57'	20° 36'	19:25	18:37	0:48h	-9d 05h	2	-11° 11'	2° 22'	0° 38'	12° 39'	100° 21'	100° 59'
-476	morning_last_visibility	-476-05-19	51.38	30.80	51° 23'	30° 48'	4:41	5:25	-0:44h	-21d 01h	-0.1	-9° 34'	-2° 17'	17° 28'	-20° 36'	242° 14'	259° 42'
-476	evening_first_visibility	-476-06-22	84.38	98.95	84° 23'	98° 57'	20:15	19:20	0:54h	13d 15h	-0.7	-10° 59'	1° 48'	-7° 20'	14° 34'	125° 42'	118° 22'
-476	evening_last_visibility	-476-07-30	120.90	144.98	120° 54'	144° 59'	20:12	19:18	0:53h	-16d 14h	0.9	-11° 13'	-3° 23'	-20° 40'	24° 05'	121° 25'	100° 45'
-476	morning_first_visibility	-476-08-26	146.63	130.95	146° 38'	130° 57'	4:48	5:49	-1:01h	9d 19h	0.7	-13° 20'	-0° 25'	4° 30'	-15° 40'	246° 26'	250° 56'
-476	morning_last_visibility	-476-09-14	165.45	154.05	165° 27'	154° 03'	5:20	6:02	-0:41h	-16d 17h	-1	-9° 47'	1° 55'	-0° 10'	-11° 24'	257° 24'	257° 14'
-476	evening_first_visibility	-476-11-10	223.53	243.60	223° 32'	243° 36'	18:23	17:36	0:47h	40d 20h	-0.4	-10° 46'	-2° 14'	-15° 54'	20° 04'	77° 31'	61° 37'
-476	evening_last_visibility	-476-11-19	232.70	251.18	232° 42'	251° 11'	18:21	17:30	0:50h	-11d 05h	0.2	-11° 12'	-1° 02'	-13° 16'	18° 28'	74° 45'	61° 30'
-476	morning_first_visibility	-476-12-08	251.58	236.12	251° 35'	236° 07'	6:03	7:08	-1:05h	7d 07h	1	-13° 59'	3° 16'	1° 55'	-15° 28'	288° 07'	290° 03'
-475	morning_last_visibility	-475-01-17	292.23	276.28	292° 14'	276° 17'	6:39	7:25	-0:46h	-21d 08h	-0.3	-10° 01'	-1° 35'	10° 59'	-15° 57'	289° 35'	300° 34'
-475	evening_first_visibility	-475-02-20	326.70	339.75	326° 42'	339° 45'	19:02	18:13	0:49h	13d 05h	-1.1	-11° 15'	0° 14'	-1° 38'	13° 03'	81° 38'	80° 00'
-475	evening_last_visibility	-475-03-15	349.28	1.68	349° 17'	1° 41'	19:14	18:27	0:47h	-8d 15h	1.8	-11° 00'	3° 17'	1° 54'	12° 24'	91° 23'	93° 17'
-475	morning_last_visibility	-475-04-30	33.07	10.25	33° 04'	10° 15'	5:00	5:43	-0:43h	-24d 11h	0.2	-9° 39'	-2° 48'	20° 03'	-22° 49'	249° 10'	269° 13'
-475	evening_first_visibility	-475-06-05	67.95	81.77	67° 57'	81° 46'	20:07	19:12	0:55h	12d 05h	-0.8	-11° 16'	1° 56'	-5° 05'	13° 48'	123° 41'	118° 36'
