jd	date	yr	season	rtu	eqnx	sun_lon	sun_naks	moon_lon	moon_naks	moon_phase	moon_sun_diff	sun_न	moon_न	kv_pair	moon_lon_adj	sun_lon_adj	jd_diff	moon_lon_adj_packed	yr_grp	kv_adj
1069001.94	-1786-09-23	-1786	4	R4-śarat	True	179.27	N16-Vis/α2 Lib	359.87	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-0.13	179.27	177.00	-0.13	0	
1069178.94	-1785-03-19	-1785	1	R1-vasanta	False	356.42	N02-Bha/* 39 Ari	176.09	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	176.09	-3.58	1653.52	41.09	0	
1070832.46	-1781-09-27	-1781	4	R4-śarat	False	183.64	N17-Anu/δ Sco	3.86	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	3.86	183.64	177.51	3.86	0	
1071009.97	-1780-03-23	-1780	1	R1-vasanta	True	1.04	N03-Kri/* 17 Tau	181.69	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	181.69	1.04	915.57	46.69	0	
1071925.54	-1778-09-25	-1778	4	R4-śarat	True	180.95	N16-Vis/α2 Lib	0.60	N03-Kri/* 17 Tau	1	179	N16-Vis	N03-Kri	True	0.60	180.95	176.75	0.60	0	False
1072102.29	-1777-03-20	-1777	1	R1-vasanta	True	357.78	N02-Bha/* 39 Ari	177.80	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	177.80	-2.22	915.13	42.80	0	
1073017.42	-1775-09-20	-1775	4	R4-śarat	True	177.04	N16-Vis/α2 Lib	356.75	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-3.25	177.04	916.20	-3.25	0	
1073933.62	-1772-03-25	-1772	1	R1-vasanta	True	2.69	N03-Kri/* 17 Tau	181.88	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	181.88	2.69	915.47	46.88	0	
1074849.09	-1770-09-26	-1770	4	R4-śarat	True	182.58	N17-Anu/δ Sco	2.61	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	2.61	182.58	176.61	2.61	0	
1075025.70	-1769-03-22	-1769	1	R1-vasanta	True	359.19	N02-Bha/* 39 Ari	179.00	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	179.00	-0.81	915.50	44.00	0	
1075941.20	-1767-09-22	-1767	4	R4-śarat	True	178.91	N16-Vis/α2 Lib	359.02	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-0.98	178.91	177.78	-0.98	0	
1076118.98	-1766-03-19	-1766	1	R1-vasanta	False	356.85	N02-Bha/* 39 Ari	176.64	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	176.64	-3.15	1830.30	41.64	0	
1077949.28	-1761-03-23	-1761	1	R1-vasanta	True	0.77	N03-Kri/* 17 Tau	180.73	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	180.73	0.77	915.76	45.73	0	False
1078865.04	-1759-09-24	-1759	4	R4-śarat	True	180.84	N16-Vis/α2 Lib	1.30	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	1.30	180.84	177.26	1.30	0	False
1079042.30	-1758-03-20	-1758	1	R1-vasanta	True	358.18	N02-Bha/* 39 Ari	178.24	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	178.24	-1.82	914.79	43.24	0	
1079957.09	-1756-09-20	-1756	4	R4-śarat	True	177.11	N16-Vis/α2 Lib	357.15	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-2.85	177.11	915.95	-2.85	0	
1080873.04	-1753-03-25	-1753	1	R1-vasanta	True	2.52	N03-Kri/* 17 Tau	182.99	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	182.99	2.52	915.77	47.99	0	
1081788.81	-1751-09-26	-1751	4	R4-śarat	True	182.69	N17-Anu/δ Sco	3.39	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	3.39	182.69	176.82	3.39	0	
1081965.63	-1750-03-22	-1750	1	R1-vasanta	True	359.51	N02-Bha/* 39 Ari	179.85	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	179.85	-0.49	914.95	44.85	0	
1082880.58	-1748-09-22	-1748	4	R4-śarat	True	178.68	N16-Vis/α2 Lib	358.28	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-1.72	178.68	178.28	-1.72	0	
1083058.86	-1747-03-19	-1747	1	R1-vasanta	True	357.13	N02-Bha/* 39 Ari	177.39	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	177.39	-2.87	914.91	42.39	0	
1083973.77	-1745-09-20	-1745	4	R4-śarat	False	176.10	N16-Vis/α2 Lib	356.60	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-3.40	176.10	915.20	-3.40	0	
1084888.97	-1742-03-23	-1742	1	R1-vasanta	True	0.86	N03-Kri/* 17 Tau	180.87	N16-Vis/α2 Lib	1	180	N03-Kri	N16-Vis	True	180.87	0.86	915.32	45.87	0	False
1085804.29	-1740-09-23	-1740	4	R4-śarat	True	180.47	N16-Vis/α2 Lib	0.39	N03-Kri/* 17 Tau	1	-180	N16-Vis	N03-Kri	True	0.39	180.47	178.00	0.39	0	False
1085982.29	-1739-03-20	-1739	1	R1-vasanta	True	358.56	N02-Bha/* 39 Ari	178.58	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	178.58	-1.44	914.72	43.58	0	
1086897.01	-1737-09-21	-1737	4	R4-śarat	True	177.42	N16-Vis/α2 Lib	357.19	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-2.81	177.42	915.43	-2.81	0	
1087812.44	-1734-03-24	-1734	1	R1-vasanta	True	2.33	N03-Kri/* 17 Tau	182.13	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	182.13	2.33	915.68	47.13	0	False
1088728.12	-1732-09-25	-1732	4	R4-śarat	True	182.39	N17-Anu/δ Sco	2.68	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	2.68	182.39	177.54	2.68	0	
1088905.66	-1731-03-22	-1731	1	R1-vasanta	True	359.93	N02-Bha/* 39 Ari	180.34	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	180.34	-0.07	914.71	45.34	0	
1089820.37	-1729-09-22	-1729	4	R4-śarat	True	178.86	N16-Vis/α2 Lib	358.90	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	-1.10	178.86	177.98	-1.10	0	
1089998.35	-1728-03-18	-1728	1	R1-vasanta	True	357.02	N02-Bha/* 39 Ari	176.83	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	176.83	-2.98	737.77	41.83	0	
1090736.12	-1726-03-26	-1726	1	R1-vasanta	False	4.00	N03-Kri/* 17 Tau	184.27	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	184.27	4.00	177.57	49.27	0	
1090913.69	-1726-09-20	-1726	4	R4-śarat	False	176.41	N16-Vis/α2 Lib	356.34	N02-Bha/* 41 Ari	1	179	N16-Vis	N02-Bha	False	-3.66	176.41	915.21	-3.66	0	
1091828.90	-1723-03-23	-1723	1	R1-vasanta	True	1.19	N03-Kri/* 17 Tau	180.81	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	180.81	1.19	914.95	45.81	0	False
1092743.85	-1721-09-24	-1721	4	R4-śarat	True	180.42	N16-Vis/α2 Lib	0.75	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	0.75	180.42	178.21	0.75	0	False
1092922.06	-1720-03-20	-1720	1	R1-vasanta	True	358.73	N02-Bha/* 39 Ari	178.95	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	178.95	-1.27	914.98	43.95	0	
1093837.04	-1718-09-21	-1718	4	R4-śarat	True	177.85	N16-Vis/α2 Lib	357.69	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-2.31	177.85	915.20	-2.31	0	
1094752.24	-1715-03-24	-1715	1	R1-vasanta	True	2.54	N03-Kri/* 17 Tau	182.53	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	182.53	2.54	915.17	47.53	0	
1095667.41	-1713-09-25	-1713	4	R4-śarat	True	182.07	N16-Vis/α2 Lib	1.79	N03-Kri/* 17 Tau	1	-180	N16-Vis	N03-Kri	True	1.79	182.07	178.15	1.79	0	True
1095845.56	-1712-03-22	-1712	1	R1-vasanta	True	0.23	N03-Kri/* 17 Tau	180.17	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	180.17	0.23	914.81	45.17	0	True
1096760.37	-1710-09-22	-1710	4	R4-śarat	True	179.25	N16-Vis/α2 Lib	359.38	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-0.62	179.25	177.23	-0.62	0	
1096937.60	-1709-03-19	-1709	1	R1-vasanta	False	356.69	N02-Bha/* 41 Ari	175.93	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	175.93	-3.31	738.04	40.93	0	
1097675.64	-1707-03-26	-1707	1	R1-vasanta	False	3.94	N03-Kri/* 17 Tau	183.72	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	183.72	3.94	177.72	48.72	0	
1097853.36	-1707-09-19	-1707	4	R4-śarat	False	176.48	N16-Vis/α2 Lib	356.30	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-3.70	176.48	737.84	-3.70	0	
1098591.20	-1705-09-27	-1705	4	R4-śarat	False	183.94	N17-Anu/δ Sco	4.05	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	4.05	183.94	177.73	4.05	0	
1098768.93	-1704-03-23	-1704	1	R1-vasanta	True	1.61	N03-Kri/* 17 Tau	181.36	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	181.36	1.61	914.77	46.36	0	False
1099683.70	-1702-09-24	-1702	4	R4-śarat	True	180.66	N16-Vis/α2 Lib	0.99	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	0.99	180.66	177.73	0.99	0	False
1099861.43	-1701-03-20	-1701	1	R1-vasanta	True	358.51	N02-Bha/* 39 Ari	178.12	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	178.12	-1.49	915.52	43.12	0	
1100776.95	-1699-09-22	-1699	4	R4-śarat	True	178.15	N16-Vis/α2 Lib	358.31	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-1.69	178.15	915.30	-1.69	0	
1101692.25	-1696-03-25	-1696	1	R1-vasanta	True	2.93	N03-Kri/* 17 Tau	182.93	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	182.93	2.93	914.82	47.93	0	
1102607.07	-1694-09-26	-1694	4	R4-śarat	True	182.12	N16-Vis/α2 Lib	2.17	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	2.17	182.12	178.15	2.17	0	True
1102785.22	-1693-03-23	-1693	1	R1-vasanta	True	0.29	N03-Kri/* 17 Tau	180.35	N16-Vis/α2 Lib	1	180	N03-Kri	N16-Vis	True	180.35	0.29	915.14	45.35	0	True
1103700.36	-1691-09-23	-1691	4	R4-śarat	True	179.64	N16-Vis/α2 Lib	359.70	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-0.30	179.64	176.75	-0.30	0	
1103877.11	-1690-03-19	-1690	1	R1-vasanta	False	356.62	N02-Bha/* 41 Ari	176.79	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	176.79	-3.38	915.73	41.79	0	
1104792.84	-1688-09-20	-1688	4	R4-śarat	False	176.35	N16-Vis/α2 Lib	357.31	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-2.69	176.35	737.73	-2.69	0	
1105530.57	-1686-09-28	-1686	4	R4-śarat	False	183.70	N17-Anu/δ Sco	3.29	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	3.29	183.70	178.21	3.29	0	
1105708.78	-1685-03-25	-1685	1	R1-vasanta	True	1.85	N03-Kri/* 17 Tau	181.45	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	181.45	1.85	914.95	46.45	0	False
1106623.73	-1683-09-25	-1683	4	R4-śarat	True	181.08	N16-Vis/α2 Lib	1.59	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	1.59	181.08	177.11	1.59	0	False
1106800.84	-1682-03-21	-1682	1	R1-vasanta	True	358.34	N02-Bha/* 39 Ari	179.17	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	179.17	-1.66	915.64	44.17	0	
1107716.48	-1680-09-21	-1680	4	R4-śarat	True	178.07	N16-Vis/α2 Lib	357.62	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-2.38	178.07	915.77	-2.38	0	
1108632.25	-1677-03-26	-1677	1	R1-vasanta	False	3.32	N03-Kri/* 17 Tau	183.32	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	183.32	3.32	914.73	48.32	0	
1109546.98	-1675-09-26	-1675	4	R4-śarat	True	182.41	N16-Vis/α2 Lib	2.14	N03-Kri/* 17 Tau	1	-180	N16-Vis	N03-Kri	True	2.14	182.41	177.52	2.14	0	True
1109724.50	-1674-03-23	-1674	1	R1-vasanta	True	0.00	N03-Kri/* 17 Tau	179.43	N16-Vis/α2 Lib	1	-180	N03-Kri	N16-Vis	True	179.43	0.00	915.66	44.43	0	True
1110640.16	-1672-09-23	-1672	4	R4-śarat	True	179.84	N16-Vis/α2 Lib	359.92	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-0.08	179.84	176.70	-0.08	0	
1110816.86	-1671-03-19	-1671	1	R1-vasanta	False	356.76	N02-Bha/* 35 Ari	176.67	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	176.67	-3.24	915.25	41.67	0	
1111732.11	-1669-09-20	-1669	4	R4-śarat	False	176.00	N16-Vis/α2 Lib	356.28	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	-3.72	176.00	738.24	-3.72	0	
1112470.35	-1667-09-27	-1667	4	R4-śarat	False	183.87	N17-Anu/δ Sco	3.90	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	3.90	183.87	177.98	3.90	0	
1112648.33	-1666-03-24	-1666	1	R1-vasanta	True	1.81	N03-Kri/* 17 Tau	181.66	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	181.66	1.81	915.32	46.66	0	False
1113563.65	-1664-09-25	-1664	4	R4-śarat	True	181.40	N16-Vis/α2 Lib	1.39	N03-Kri/* 17 Tau	1	179	N16-Vis	N03-Kri	True	1.39	181.40	176.65	1.39	0	False
1113740.30	-1663-03-20	-1663	1	R1-vasanta	True	358.21	N02-Bha/* 39 Ari	178.17	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	178.17	-1.79	915.61	43.17	0	
1114655.91	-1661-09-22	-1661	4	R4-śarat	True	177.89	N16-Vis/α2 Lib	358.69	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-1.31	177.89	916.13	-1.31	0	
1115572.04	-1658-03-26	-1658	1	R1-vasanta	False	3.51	N03-Kri/* 17 Tau	183.76	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	183.76	3.51	914.96	48.76	0	
1116487.00	-1656-09-26	-1656	4	R4-śarat	True	182.84	N16-Vis/α2 Lib	2.62	N03-Kri/* 17 Tau	1	-180	N16-Vis	N03-Kri	True	2.62	182.84	176.94	2.62	0	False
1116663.94	-1655-03-22	-1655	1	R1-vasanta	True	359.85	N02-Bha/* 39 Ari	180.37	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	180.37	-0.15	915.62	45.37	0	
1117579.56	-1653-09-24	-1653	4	R4-śarat	True	179.62	N16-Vis/α2 Lib	358.92	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-1.08	179.62	177.27	-1.08	0	
1117756.83	-1652-03-19	-1652	1	R1-vasanta	True	357.13	N02-Bha/* 41 Ari	176.69	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	176.69	-2.87	1830.75	41.69	0	
1119587.58	-1647-03-24	-1647	1	R1-vasanta	True	1.48	N03-Kri/* 17 Tau	180.77	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	180.77	1.48	915.75	45.77	0	False
1120503.33	-1645-09-25	-1645	4	R4-śarat	True	181.47	N16-Vis/α2 Lib	1.35	N03-Kri/* 17 Tau	1	-180	N16-Vis	N03-Kri	True	1.35	181.47	176.83	1.35	0	False
1120680.16	-1644-03-20	-1644	1	R1-vasanta	True	358.46	N02-Bha/* 39 Ari	178.39	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	178.39	-1.54	915.08	43.39	0	
1121595.24	-1642-09-21	-1642	4	R4-śarat	True	177.60	N16-Vis/α2 Lib	357.62	N02-Bha/* 41 Ari	1	180	N16-Vis	N02-Bha	False	-2.38	177.60	178.21	-2.38	0	
1121773.45	-1641-03-18	-1641	1	R1-vasanta	False	356.13	N02-Bha/* 35 Ari	176.00	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	176.00	-3.87	737.96	41.00	0	
1122511.41	-1639-03-25	-1639	1	R1-vasanta	False	3.30	N03-Kri/* 17 Tau	182.95	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	182.95	3.30	915.51	47.95	0	False
1123426.92	-1637-09-27	-1637	4	R4-śarat	False	183.15	N16-Vis/α2 Lib	3.28	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	3.28	183.15	176.62	3.28	0	False
1123603.54	-1636-03-22	-1636	1	R1-vasanta	True	359.85	N02-Bha/* 39 Ari	179.83	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	179.83	-0.15	915.44	44.83	0	
1124518.98	-1634-09-23	-1634	4	R4-śarat	True	179.43	N16-Vis/α2 Lib	0.02	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	0.02	179.43	177.88	0.02	0	False
1124696.86	-1633-03-20	-1633	1	R1-vasanta	True	357.55	N02-Bha/* 41 Ari	177.38	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	177.38	-2.45	914.77	42.38	0	
1125611.63	-1631-09-20	-1631	4	R4-śarat	False	176.31	N16-Vis/α2 Lib	356.64	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	-3.36	176.31	915.45	-3.36	0	
1126527.08	-1628-03-23	-1628	1	R1-vasanta	True	1.40	N03-Kri/* 17 Tau	181.61	N16-Vis/α2 Lib	1	180	N03-Kri	N16-Vis	True	181.61	1.40	915.73	46.61	0	False
1127442.81	-1626-09-25	-1626	4	R4-śarat	True	181.34	N16-Vis/α2 Lib	2.37	N03-Kri/* 17 Tau	1	-178	N16-Vis	N03-Kri	True	2.37	181.34	177.37	2.37	0	False
1127620.18	-1625-03-21	-1625	1	R1-vasanta	True	358.88	N02-Bha/* 39 Ari	178.80	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	178.80	-1.12	914.77	43.80	0	
1128534.95	-1623-09-21	-1623	4	R4-śarat	True	177.71	N16-Vis/α2 Lib	357.71	N02-Bha/* 41 Ari	1	179	N16-Vis	N02-Bha	False	-2.29	177.71	178.11	-2.29	0	
1128713.06	-1622-03-18	-1622	1	R1-vasanta	False	356.15	N02-Bha/* 35 Ari	176.52	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	176.52	-3.85	737.76	41.52	0	
1129450.82	-1620-03-25	-1620	1	R1-vasanta	False	3.13	N03-Kri/* 17 Tau	184.00	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	184.00	3.13	915.64	49.00	0	
1130366.46	-1618-09-26	-1618	4	R4-śarat	False	183.07	N16-Vis/α2 Lib	2.68	N03-Kri/* 17 Tau	1	-180	N16-Vis	N03-Kri	True	2.68	183.07	177.03	2.68	0	True
1130543.49	-1617-03-22	-1617	1	R1-vasanta	True	0.20	N03-Kri/* 17 Tau	180.46	N16-Vis/α2 Lib	1	180	N03-Kri	N16-Vis	True	180.46	0.20	914.92	45.46	0	True
1131458.41	-1615-09-22	-1615	4	R4-śarat	True	179.24	N16-Vis/α2 Lib	359.08	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False	-0.92	179.24	178.22	-0.92	0	
1131636.63	-1614-03-20	-1614	1	R1-vasanta	True	357.72	N02-Bha/* 41 Ari	177.27	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	177.27	-2.28	915.03	42.27	0	
1132551.66	-1612-09-20	-1612	4	R4-śarat	False	176.73	N16-Vis/α2 Lib	357.09	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	-2.91	176.73	915.15	-2.91	0	
1133466.81	-1609-03-24	-1609	1	R1-vasanta	True	1.52	N03-Kri/* 17 Tau	181.40	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	181.40	1.52	915.26	46.40	0	False
1134382.07	-1607-09-24	-1607	4	R4-śarat	True	180.99	N16-Vis/α2 Lib	1.33	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	1.33	180.99	178.08	1.33	0	False
1134560.15	-1606-03-21	-1606	1	R1-vasanta	True	359.24	N02-Bha/* 39 Ari	179.23	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	179.23	-0.76	914.75	44.23	0	
1135474.90	-1604-09-21	-1604	4	R4-śarat	True	178.05	N16-Vis/α2 Lib	357.69	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-2.31	178.05	915.37	-2.31	0	
1136390.27	-1601-03-25	-1601	1	R1-vasanta	True	2.99	N03-Kri/* 17 Tau	182.98	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	182.98	2.99	915.62	47.98	0	False
1137305.89	-1599-09-26	-1599	4	R4-śarat	True	182.89	N16-Vis/α2 Lib	3.74	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	3.74	182.89	177.63	3.74	0	True
1137483.52	-1598-03-23	-1598	1	R1-vasanta	True	0.62	N03-Kri/* 17 Tau	180.84	N16-Vis/α2 Lib	1	180	N03-Kri	N16-Vis	True	180.84	0.62	914.72	45.84	0	True
1138398.24	-1596-09-22	-1596	4	R4-śarat	True	179.47	N16-Vis/α2 Lib	359.47	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False	-0.53	179.47	177.91	-0.53	0	
1138576.15	-1595-03-19	-1595	1	R1-vasanta	True	357.64	N02-Bha/* 35 Ari	177.87	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	177.87	-2.36	915.38	42.87	0	
1139491.53	-1593-09-21	-1593	4	R4-śarat	True	177.00	N16-Vis/α2 Lib	356.89	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-3.11	177.00	915.24	-3.11	0	
1140406.77	-1590-03-24	-1590	1	R1-vasanta	True	1.88	N03-Kri/* 17 Tau	181.32	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	181.32	1.88	914.86	46.32	0	False
1141321.63	-1588-09-24	-1588	4	R4-śarat	True	180.94	N16-Vis/α2 Lib	0.77	N03-Kri/* 17 Tau	1	-180	N16-Vis	N03-Kri	True	0.77	180.94	178.25	0.77	0	False
1141499.88	-1587-03-21	-1587	1	R1-vasanta	True	359.37	N02-Bha/* 39 Ari	179.94	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	179.94	-0.63	915.05	44.94	0	
1142414.93	-1585-09-22	-1585	4	R4-śarat	True	178.48	N16-Vis/α2 Lib	358.29	N02-Bha/* 41 Ari	1	179	N16-Vis	N02-Bha	False	-1.71	178.48	915.18	-1.71	0	
1143330.11	-1582-03-25	-1582	1	R1-vasanta	False	3.22	N03-Kri/* 17 Tau	183.12	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	183.12	3.22	915.09	48.12	0	False
1144245.20	-1580-09-25	-1580	4	R4-śarat	True	182.59	N16-Vis/α2 Lib	2.66	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	2.66	182.59	178.19	2.66	0	True
1144423.39	-1579-03-22	-1579	1	R1-vasanta	True	0.88	N03-Kri/* 17 Tau	180.81	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	180.81	0.88	914.87	45.81	0	True
1145338.26	-1577-09-23	-1577	4	R4-śarat	True	179.88	N16-Vis/α2 Lib	359.88	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-0.12	179.88	177.14	-0.12	0	
1145515.40	-1576-03-18	-1576	1	R1-vasanta	True	357.32	N02-Bha/* 35 Ari	177.00	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	177.00	-2.68	915.77	42.00	0	
1146431.17	-1574-09-20	-1574	4	R4-śarat	True	177.03	N16-Vis/α2 Lib	357.18	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	-2.82	177.03	915.63	-2.82	0	
1147346.80	-1571-03-24	-1571	1	R1-vasanta	True	2.29	N03-Kri/* 17 Tau	182.05	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	182.05	2.29	914.77	47.05	0	False
1148261.57	-1569-09-25	-1569	4	R4-śarat	True	181.27	N16-Vis/α2 Lib	1.54	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	1.54	181.27	177.65	1.54	0	False
1148439.22	-1568-03-20	-1568	1	R1-vasanta	True	359.12	N02-Bha/* 39 Ari	179.21	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	179.21	-0.88	915.52	44.21	0	
1149354.74	-1566-09-22	-1566	4	R4-śarat	True	178.67	N16-Vis/α2 Lib	358.19	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-1.81	178.67	915.39	-1.81	0	
1150270.13	-1563-03-25	-1563	1	R1-vasanta	False	3.63	N03-Kri/* 17 Tau	183.50	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	183.50	3.63	914.77	48.50	0	False
1151184.90	-1561-09-26	-1561	4	R4-śarat	True	182.68	N16-Vis/α2 Lib	2.69	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	2.69	182.68	178.11	2.69	0	True
1151363.01	-1560-03-22	-1560	1	R1-vasanta	True	0.91	N03-Kri/* 17 Tau	181.36	N16-Vis/α2 Lib	1	180	N03-Kri	N16-Vis	True	181.36	0.91	915.23	46.36	0	True
1152278.24	-1558-09-23	-1558	4	R4-śarat	True	180.25	N16-Vis/α2 Lib	0.26	N03-Kri/* 17 Tau	1	180	N16-Vis	N03-Kri	True	0.26	180.25	176.71	0.26	0	False
1152454.95	-1557-03-19	-1557	1	R1-vasanta	True	357.27	N02-Bha/* 35 Ari	177.56	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	177.56	-2.73	915.49	42.56	0	
1153370.44	-1555-09-19	-1555	4	R4-śarat	False	176.69	N16-Vis/α2 Lib	356.24	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-3.76	176.69	916.14	-3.76	0	
1154286.58	-1552-03-24	-1552	1	R1-vasanta	True	2.48	N03-Kri/* 17 Tau	182.13	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	182.13	2.48	915.02	47.13	0	False
